8242.56, 2829.45, 0.00, 5823.08, 1.55, 1036.22, 0.48, 954.95, 0.77
8700.48, 1926.17, 3.14, 4650.88, 1.98, 5349.91, -1.46, 1622.02, -2.31
8471.52, 806.44, 3.14, 3633.17, -1.05, 2700.76, 1.43, 2547.97, -2.77
8471.52, 3478.20, 0.00, 3367.70, 2.22, 3827.63, 1.56, 404.74, -2.83
8700.48, 2401.59, 3.14, 1162.61, -3.01, 2518.10, 0.97, 3211.99, 2.02
8242.56, 2642.19, 0.00, 9640.07, -2.78, 7883.15, 1.35, 1456.41, 0.89
8471.52, 1556.91, 3.14, 4539.83, -0.92, 4625.11, 2.92, 2137.56, -2.46
8471.52, 2963.70, 0.00, 1789.31, -1.28, 2876.49, 2.55, 1417.11, 0.68
8471.52, 4597.02, 3.14, 6213.24, 1.76, 4053.19, 0.68, 3465.84, 0.74
8471.52, 4276.02, 3.14, 2696.12, 0.79, 4726.39, -2.81, 663.86, 0.02
8471.52, 341.04, 3.14, 4345.81, 2.75, 3759.81, -1.87, 1317.80, 1.21
8700.48, 8072.12, 3.14, 3312.76, -2.88, 3887.54, -0.33, 485.52, -1.42
8471.52, 131.90, 3.14, 6553.71, -2.68, 3221.85, -1.91, 2223.36, -1.31
8471.52, 4838.84, 3.14, 7031.12, -2.18, 1300.41, 2.07, 1034.24, 0.61
8471.52, 1367.56, 3.14, 4299.06, -0.81, 5633.10, -0.38, 1723.43, -2.43
8471.52, 768.96, 3.14, 2297.64, 1.90, 1389.15, 0.17, 4554.16, 1.85
8471.52, 5435.19, 0.00, 6355.00, -2.13, 2886.38, -1.41, 4015.54, 0.66
8471.52, 2830.85, 0.00, 6195.31, -2.30, 3655.34, -1.17, 2553.00, -2.00
8471.52, 573.34, 0.00, 7645.43, -0.71, 4124.52, -2.39, 2438.97, 1.75
8471.52, 3149.49, 0.00, 10309.23, -1.43, 1528.46, -0.10, 2017.15, -0.80
8471.52, 596.71, 0.00, 4479.10, 0.80, 3719.48, -1.57, 2472.07, -1.38
8471.52, 1236.34, 3.14, 4666.62, 2.49, 2933.06, -1.49, 2461.25, 3.01
8471.52, 5026.42, 3.14, 566.60, 2.47, 3204.95, -1.43, 1536.99, -2.02
8471.52, 4553.89, 0.00, 6576.22, -1.34, 6683.44, -0.57, 2124.80, 2.24
8242.56, 3333.57, 0.00, 4011.77, -1.48, 3619.69, 0.24, 3712.68, -2.07
8700.48, 4276.67, 3.14, 2746.11, 2.64, 2708.63, -2.06, 2784.48, -2.29
8471.52, 64.17, 0.00, 9177.67, 1.90, 5168.40, 0.35, 1585.63, 0.02
8700.48, 45.14, 3.14, 299.18, 2.91, 3164.12, 2.60, 1594.59, -0.91
8242.56, 5384.98, 0.00, 4091.18, 2.32, 5700.43, -1.21, 3437.29, -1.90
8471.52, 2516.94, 3.14, 6112.72, -1.92, 2069.67, -0.37, 1183.46, -2.40
8700.48, 4661.59, 3.14, 1441.99, -1.35, 5587.70, -1.34, 1144.08, -0.14
8471.52, 2519.93, 3.14, 2676.55, 1.11, 1979.63, 2.19, 1823.99, -2.06
8700.48, 6051.40, 3.14, 2315.17, -0.84, 6089.56, 0.88, 1563.12, 2.54
8700.48, 3350.19, 3.14, 2382.01, 2.78, 2502.06, -2.01, 3568.84, 2.42
8471.52, 3745.36, 0.00, 7420.62, 0.82, 4852.95, -0.14, 2935.61, -1.28
8471.52, 836.51, 0.00, 5055.16, 0.19, 3738.35, -3.01, 2201.91, -2.97
8471.52, 3038.76, 3.14, 1515.30, 2.74, 3423.38, 1.87, 3021.56, 1.61
8471.52, 4659.78, 3.14, 2739.66, 2.30, 2651.08, -0.44, 3012.18, 1.02
8471.52, 219.34, 3.14, 6924.66, -2.81, 3803.94, -0.56, 3378.97, -0.45
